,type,GENRE,NOMBRE,source_type,source_DEF,source_EN,source_FUNCTN,source_GEN_REF,source_GP,source_NB,source_NEW,source_start,source_end,target_type,target_DEF,target_EN,target_FUNCTN,target_GEN_REF,target_GP,target_NB,target_NEW,target_start,target_end,source_id,target_id
Noreskal_1401282464041,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,NO,23256,23272,N,Bare,,Other,SPEC,NO,Bare,YES,22901,22917,Noreskal_1401219564357,Noreskal_1401219534563
Noreskal_1401282492418,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,23263,23272,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,23491,23500,Noreskal_1401219566920,Noreskal_1401219606358
Noreskal_1401282551681,DIRECTE,,YES,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,23491,23500,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,23885,23894,Noreskal_1401219606358,Noreskal_1401219649500
Noreskal_1401282567437,ANAPHORE,,YES,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,23885,23894,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,24146,24147,Noreskal_1401219649500,Noreskal_1401219684085
Noreskal_1401282602584,DIRECTE,,YES,N,Bare,,ATTR,SPEC,NO,Bare,YES,21753,21765,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,24280,24290,Noreskal_1401219433421,Noreskal_1401219699982
Noreskal_1401282614939,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,YES,20224,20250,N,Bare,,ATTR,SPEC,NO,Bare,YES,21753,21765,Noreskal_1402596234098,Noreskal_1401219433421
Noreskal_1401282646201,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,24146,24147,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,24327,24328,Noreskal_1401219684085,Noreskal_1401219707570
Noreskal_1401282663549,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,24327,24328,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,24655,24656,Noreskal_1401219707570,Noreskal_1401219748219
Noreskal_1401282716043,INDIRECTE,UNK,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,24655,24656,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,24846,24855,Noreskal_1401219748219,Noreskal_1401219780123
Noreskal_1401282734201,ANAPHORE,,YES,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,24846,24855,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,24891,24892,Noreskal_1401219780123,Noreskal_1401219927297
Noreskal_1401282753311,ANAPHORE,,YES,N,INDEF,,Other,GENE,NO,SG,YES,24760,24767,PR,Bare,NO,OBJ,SPEC,NO,SG,NO,24900,24902,Noreskal_1401219761649,Noreskal_1401276813437
Noreskal_1402596521813,ANAPHORE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,NO,12992,12996,PR,Bare,NO,SUJ,SPEC,NO,PL,NO,12997,12999,Noreskal_1401204268895,Noreskal_1401204838661
Noreskal_1402596545285,ANAPHORE,,UNK,N,INDEF,,ATTR,SPEC,NO,Bare,NO,13733,13742,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,13743,13745,Noreskal_1401205685524,Noreskal_1401205688075
Noreskal_1402596999860,DIRECTE,,UNK,N,Bare,,ATTR,GENE,NO,Bare,YES,18582,18601,N,Bare,,Other,GENE,YES,Bare,YES,19196,19215,Noreskal_1401219034299,Noreskal_1401219078292
Noreskal_1402597013061,DIRECTE,,UNK,N,INDEF,,Other,GENE,YES,SG,YES,18592,18601,N,INDEF,,Other,GENE,YES,SG,YES,19206,19215,Noreskal_1401219037063,Noreskal_1401219082548
Noreskal_1402597846883,DIRECTE,,YES,N,Bare,,OBJ,GENE,NO,Bare,YES,23877,23881,N,DEF_DEM,,OBJ,GENE,NO,Bare,NO,24006,24019,Noreskal_1403589796245,Noreskal_1401219664895
Noreskal_1402598398187,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,PL,NO,12690,12698,N,Bare,,Other,SPEC,NO,PL,NO,12711,12720,Noreskal_1401204181805,Noreskal_1401204186495
Noreskal_1402598405026,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,12723,12725,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,12739,12741,Noreskal_1402598287085,Noreskal_1402598359489
Noreskal_1402598455409,ANAPHORE,,YES,N,Bare,,Other,SPEC,NO,PL,NO,12711,12720,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,12723,12725,Noreskal_1401204186495,Noreskal_1402598287085
Noreskal_1402598599274,DIRECTE,,YES,N,Bare,,Other,GENE,NO,Bare,YES,12101,12105,N,Bare,,Other,GENE,NO,Bare,YES,12120,12124,Noreskal_1401203198344,Noreskal_1401203203016
Noreskal_1402644896251,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,YES,9423,9425,PR,Bare,NO,OBJ,SPEC,NO,SG,NO,9613,9614,Noreskal_1402611502279,Noreskal_1402611549397
Noreskal_1402644977200,ANAPHORE,,YES,PR,Bare,NO,OBJ,SPEC,NO,SG,NO,9613,9614,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,10484,10486,Noreskal_1402611549397,Noreskal_1402644945032
Noreskal_1402645031379,ANAPHORE,,YES,N,DEF_SPLE,,Other,SPEC,NO,Bare,YES,10947,10967,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11181,11183,Noreskal_1401202043952,Noreskal_1402644997480
Noreskal_1402646023604,DIRECTE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,YES,20459,20476,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,20478,20495,Noreskal_1401219256621,Noreskal_1401219271460
Noreskal_1402646031420,DIRECTE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,YES,20444,20452,PR,INDEF,NO,OBJ,SPEC,NO,SG,YES,20459,20476,Noreskal_1401219247342,Noreskal_1401219256621
Noreskal_1402646055616,DIRECTE,,UNK,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,20478,20495,PR,INDEF,NO,Other,GENE,NO,SG,NO,20517,20528,Noreskal_1401219271460,Noreskal_1401219277293
Noreskal_1402646216374,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,20538,20540,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,20550,20551,Noreskal_1402646071029,Noreskal_1402646112384
Noreskal_1402646243035,INDIRECTE,UNK,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,20550,20551,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,22908,22917,Noreskal_1402646112384,Noreskal_1401219537441
Noreskal_1402931555024,ANAPHORE,,YES,N,INDEF,,Other,GENE,NO,SG,YES,24635,24643,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,24644,24646,Noreskal_1401219741368,Noreskal_1401219743694
Noreskal_1402933264575,DIRECTE,,YES,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,YES,1918,1926,N,DEF_SPLE,,OBJ,SPEC,NO,Bare,NO,2145,2153,Noreskal_1400592967318,Noreskal_1400592983532
Noreskal_1402933547607,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,YES,7052,7055,N,Bare,,Other,SPEC,YES,Bare,NO,7261,7264,Noreskal_1400601275351,Noreskal_1402933523879
Noreskal_1402933574498,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,NO,6946,6952,N,Bare,,Other,SPEC,YES,Bare,NO,7303,7309,Noreskal_1401278291916,Noreskal_1402933561632
Noreskal_1402933649548,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,NO,7261,7264,N,Bare,,Other,SPEC,YES,Bare,NO,7454,7457,Noreskal_1402933523879,Noreskal_1402933604513
Noreskal_1402934715650,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,YES,9795,9800,N,Bare,,Other,SPEC,YES,Bare,NO,10162,10167,Noreskal_1400702571120,Noreskal_1402934515787
Noreskal_1402934726046,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,10271,10277,N,Bare,,Other,SPEC,NO,Bare,NO,10359,10365,Noreskal_1402934581135,Noreskal_1402934615061
Noreskal_1402934733388,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,YES,9990,9997,N,Bare,,Other,SPEC,NO,Bare,NO,10271,10277,Noreskal_1402934601726,Noreskal_1402934581135
Noreskal_1402934865389,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,11301,11312,N,Bare,,Other,SPEC,NO,Bare,YES,11285,11296,Noreskal_1401202216193,Noreskal_1401202213048
Noreskal_1402934954871,ASSOC,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,12130,12140,N,Bare,,OBJ,GENE,NO,Bare,YES,12261,12267,Noreskal_1401203211861,Noreskal_1401203223971
Noreskal_1402934973542,ASSOC,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,12130,12140,N,Bare,,OBJ,GENE,NO,Bare,YES,12295,12299,Noreskal_1401203211861,Noreskal_1401203228129
Noreskal_1402935302129,ASSOC,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,12130,12140,N,INDEF,,Other,SPEC,YES,SG,NO,13464,13473,Noreskal_1401203211861,Noreskal_1401205213685
Noreskal_1402935559223,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,YES,14029,14031,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,14100,14102,Noreskal_1402935453460,Noreskal_1402935499293
Noreskal_1402935679986,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,14253,14255,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,14319,14321,Noreskal_1402935577925,Noreskal_1402935606282
Noreskal_1402935692864,ANAPHORE,,UNK,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,14100,14102,PR,DEF_SPLE,NO,SUJ,SPEC,NO,PL,NO,14253,14255,Noreskal_1402935499293,Noreskal_1402935577925
Noreskal_1402936102675,DIRECTE,,YES,N,Bare,,OBJ,GENE,NO,Bare,YES,12295,12299,N,Bare,,Other,GENE,NO,Bare,NO,12897,12901,Noreskal_1401203228129,Noreskal_1401204262267
Noreskal_1402936137982,DIRECTE,,YES,N,Bare,,Other,GENE,YES,Bare,YES,12908,12912,N,Bare,,OBJ,SPEC,NO,Bare,NO,12992,12996,Noreskal_1401204258484,Noreskal_1401204268895
Noreskal_1402936171565,DIRECTE,,YES,N,Bare,,Other,GENE,NO,Bare,NO,12897,12901,N,Bare,,Other,GENE,NO,Bare,NO,13521,13525,Noreskal_1401204262267,Noreskal_1401205640951
Noreskal_1402936356238,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,21111,21115,N,Bare,,Other,GENE,YES,Bare,NO,21251,21255,Noreskal_1403589593269,Noreskal_1401219322583
Noreskal_1402936375281,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,YES,21267,21271,N,Bare,,SUJ,SPEC,NO,Bare,NO,21283,21287,Noreskal_1401219333195,Noreskal_1403589668966
Noreskal_1402936689188,ASSOC,,UNK,N,Bare,,ATTR,SPEC,NO,Bare,YES,21753,21765,N,Bare,,Other,SPEC,NO,Bare,YES,21893,21908,Noreskal_1401219433421,Noreskal_1401219443045
Noreskal_1402936752599,ASSOC,,UNK,N,Bare,,ATTR,SPEC,NO,Bare,YES,21753,21765,N,INDEF,,OBJ,SPEC,NO,SG,YES,22089,22100,Noreskal_1401219433421,Noreskal_1401219449832
Noreskal_1402936940068,ASSOC,,UNK,N,Bare,,ATTR,SPEC,NO,Bare,YES,21753,21765,N,Bare,,Other,GENE,NO,Bare,YES,22611,22628,Noreskal_1401219433421,Noreskal_1401219490464
Noreskal_1402936961166,ASSOC,,UNK,N,Bare,,ATTR,SPEC,NO,Bare,YES,21753,21765,N,Bare,,Other,GENE,NO,Bare,YES,22650,22665,Noreskal_1401219433421,Noreskal_1401219501255
Noreskal_1402936977271,ASSOC,,UNK,N,Bare,,ATTR,SPEC,NO,Bare,YES,21753,21765,N,DEF_SPLE,,Other,SPEC,NO,Bare,YES,22791,22798,Noreskal_1401219433421,Noreskal_1401219515272
Noreskal_1402937022938,ASSOC,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,22926,22933,N,INDEF,,Other,SPEC,NO,SG,YES,23113,23128,Noreskal_1401219540727,Noreskal_1401219554071
Noreskal_1402937451361,DIRECTE,,YES,N,INDEF,,Other,GENE,YES,SG,YES,25044,25053,N,INDEF,,Other,GENE,YES,SG,NO,25426,25435,Noreskal_1401282774886,Noreskal_1401219828593
Noreskal_1402940496064,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,YES,11474,11476,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11508,11510,Noreskal_1402940410505,Noreskal_1401278994965
Noreskal_1403097863706,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,955,956,PR,Bare,NO,Other,SPEC,YES,SG,NO,978,979,Noreskal_1401219953417,Noreskal_1403097820776
Noreskal_1403097870232,ANAPHORE,,YES,PR,Bare,NO,Other,SPEC,YES,SG,NO,978,979,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,993,994,Noreskal_1403097820776,Noreskal_1401219959385
Noreskal_1403589934498,DIRECTE,,YES,N,DEF_DEM,,OBJ,GENE,NO,Bare,NO,24006,24019,N,Bare,,OBJ,SPEC,NO,Bare,NO,24334,24338,Noreskal_1401219664895,Noreskal_1401219711381
Noreskal_1401280800829,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,YES,386,391,N,Bare,,SUJ,SPEC,NO,Bare,NO,481,486,Noreskal_1400747659591,Noreskal_1400747697920
Noreskal_1401280805899,ANAPHORE,,YES,N,Bare,,SUJ,SPEC,NO,Bare,NO,481,486,PR,DEF_SPLE,NO,OBJ,SPEC,YES,SG,NO,496,497,Noreskal_1400747697920,Noreskal_1400747723738
Noreskal_1401280824229,INDIRECTE,UNK,YES,PR,DEF_SPLE,NO,OBJ,SPEC,YES,SG,NO,496,497,N,Bare,,ATTR,SPEC,NO,Bare,NO,596,601,Noreskal_1400747723738,Noreskal_1400747822829
Noreskal_1401280829658,DIRECTE,,YES,N,Bare,,ATTR,SPEC,NO,Bare,NO,596,601,N,Bare,,SUJ,SPEC,NO,Bare,NO,622,627,Noreskal_1400747822829,Noreskal_1400747922685
Noreskal_1401280840047,DIRECTE,,YES,N,Bare,,SUJ,SPEC,NO,Bare,NO,622,627,N,Bare,,OBJ,SPEC,NO,Bare,NO,720,725,Noreskal_1400747922685,Noreskal_1400747945664
Noreskal_1401280851264,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,NO,720,725,N,DEF_SPLE,,OBJ,SPEC,NO,Bare,NO,828,836,Noreskal_1400747945664,Noreskal_1400747962840
Noreskal_1401280861294,DIRECTE,,YES,N,DEF_SPLE,,OBJ,SPEC,NO,Bare,NO,828,836,N,Bare,,OBJ,SPEC,NO,Bare,NO,900,905,Noreskal_1400747962840,Noreskal_1400748062368
Noreskal_1401280898017,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,NO,900,905,N,Bare,,SUJ,GENE,NO,Bare,NO,1005,1010,Noreskal_1400748062368,Noreskal_1400748100369
Noreskal_1401280909171,DIRECTE,,YES,N,Bare,,SUJ,GENE,NO,Bare,NO,1005,1010,N,Bare,,OBJ,SPEC,NO,Bare,NO,1093,1098,Noreskal_1400748100369,Noreskal_1400748132194
Noreskal_1401280911682,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,NO,1093,1098,N,Bare,,OBJ,SPEC,NO,Bare,NO,1134,1140,Noreskal_1400748132194,Noreskal_1400748137232
Noreskal_1401280989667,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,NO,1447,1452,N,Bare,,OBJ,GENE,NO,Bare,NO,1691,1696,Noreskal_1400748218212,Noreskal_1400748245169
Noreskal_1401281007014,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,PL,YES,1668,1671,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,1717,1719,Noreskal_1400748240910,Noreskal_1400748250676
Noreskal_1401281086075,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,NO,1735,1739,N,Bare,,Other,GENE,YES,Bare,NO,1982,1987,Noreskal_1400750223811,Noreskal_1400748292312
Noreskal_1401281112782,DIRECTE,,YES,N,Bare,,Other,GENE,YES,Bare,NO,1982,1987,N,Bare,,Other,SPEC,YES,Bare,NO,2220,2225,Noreskal_1400748292312,Noreskal_1400748336414
Noreskal_1401281115013,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,NO,2220,2225,N,Bare,,Other,SPEC,YES,Bare,NO,2257,2262,Noreskal_1400748336414,Noreskal_1400748347958
Noreskal_1401281121628,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,NO,2257,2262,N,Bare,,SUJ,SPEC,NO,Bare,NO,2318,2323,Noreskal_1400748347958,Noreskal_1400748363308
Noreskal_1401281126386,DIRECTE,,YES,N,Bare,,Other,GENE,YES,Bare,NO,2288,2291,N,Bare,,ATTR,GENE,NO,Bare,NO,2337,2340,Noreskal_1400748351748,Noreskal_1400748360032
Noreskal_1401281129677,DIRECTE,,YES,N,Bare,,ATTR,GENE,NO,Bare,NO,2337,2340,N,Bare,,ATTR,GENE,NO,Bare,NO,2358,2362,Noreskal_1400748360032,Noreskal_1400748366522
Noreskal_1401281134513,DIRECTE,,YES,N,Bare,,SUJ,SPEC,NO,Bare,NO,2318,2323,N,Bare,,SUJ,SPEC,NO,Bare,NO,2393,2398,Noreskal_1400748363308,Noreskal_1400748369954
Noreskal_1401281162359,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,2432,2439,N,Bare,,Other,SPEC,NO,Bare,NO,2517,2524,Noreskal_1400748378050,Noreskal_1400748384945
Noreskal_1401281164403,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,2517,2524,N,Bare,,SUJ,SPEC,NO,Bare,NO,2546,2553,Noreskal_1400748384945,Noreskal_1400748387379
Noreskal_1401281172312,DIRECTE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,YES,2160,2162,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,2607,2609,Noreskal_1400748322982,Noreskal_1400748391138
Noreskal_1401281180065,DIRECTE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,2607,2609,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,2642,2644,Noreskal_1400748391138,Noreskal_1400748395319
Noreskal_1401281184511,DIRECTE,,UNK,N,Bare,,SUJ,SPEC,NO,Bare,NO,2393,2398,N,Bare,,Other,SPEC,YES,Bare,NO,2659,2664,Noreskal_1400748369954,Noreskal_1400748399438
Noreskal_1401281186898,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,NO,2659,2664,N,Bare,,Other,GENE,NO,Bare,NO,2686,2691,Noreskal_1400748399438,Noreskal_1400748404336
Noreskal_1401281194012,ANAPHORE,,YES,N,Bare,,Other,GENE,NO,Bare,NO,2686,2691,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,2742,2743,Noreskal_1400748404336,Noreskal_1400748412854
Noreskal_1401805195379,DIRECTE,,YES,N,Bare,,OBJ,GENE,NO,Bare,NO,1691,1696,N,Bare,,Other,SPEC,YES,Bare,NO,1735,1739,Noreskal_1400748245169,Noreskal_1400750223811
Noreskal_1401805514579,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,NO,1134,1140,N,Bare,,OBJ,SPEC,NO,Bare,NO,1148,1153,Noreskal_1400748137232,Noreskal_1400748138761
Noreskal_1402598852559,DIRECTE,,YES,N,INDEF,,ATTR,GENE,NO,SG,YES,325,331,N,INDEF,,ATTR,GENE,NO,SG,NO,631,637,Noreskal_1400747636035,Noreskal_1400747925977
Noreskal_1402598856906,DIRECTE,,YES,N,INDEF,,ATTR,GENE,NO,SG,YES,311,320,N,INDEF,,ATTR,GENE,NO,SG,NO,641,650,Noreskal_1400747616566,Noreskal_1400747928613
Noreskal_1402598872516,ANAPHORE,,YES,N,DEF_SPLE,,Other,SPEC,NO,Bare,YES,796,809,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,810,812,Noreskal_1400747953152,Noreskal_1400749800535
Noreskal_1402599435614,DIRECTE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,NO,1148,1153,N,Bare,,OBJ,SPEC,NO,Bare,NO,1447,1452,Noreskal_1400748138761,Noreskal_1400748218212
Noreskal_1402599455397,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,PL,YES,1668,1671,PR,Bare,NO,SUJ,SPEC,NO,PL,NO,1672,1674,Noreskal_1400748240910,Noreskal_1400750139649
Noreskal_1402599713840,DIRECTE,,YES,N,INDEF,,ATTR,GENE,NO,Bare,NO,1500,1506,N,INDEF,,ATTR,SPEC,NO,SG,NO,2694,2701,Noreskal_1400748221675,Noreskal_1400748406707
Noreskal_1402599745924,DIRECTE,,YES,N,INDEF,,ATTR,GENE,NO,SG,NO,631,637,N,INDEF,,ATTR,GENE,NO,Bare,NO,1500,1506,Noreskal_1400747925977,Noreskal_1400748221675
Noreskal_1401817599863,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,YES,377,384,N,Bare,,Other,SPEC,NO,Bare,NO,582,590,Noreskal_1400755795749,Noreskal_1400755330047
Noreskal_1401817637583,DIRECTE,,YES,N,Bare,,OBJ,GENE,NO,Bare,YES,647,652,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,654,662,Noreskal_1400755334753,Noreskal_1400755337585
Noreskal_1401817848751,DIRECTE,,UNK,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,654,662,N,Bare,,Other,GENE,NO,Bare,NO,945,950,Noreskal_1400755337585,Noreskal_1400755373682
Noreskal_1401817856845,DIRECTE,,YES,N,Bare,,Other,GENE,NO,Bare,YES,959,966,N,Bare,,Other,GENE,NO,Bare,NO,976,983,Noreskal_1400755376624,Noreskal_1400755378437
Noreskal_1401817865847,ANAPHORE,,YES,N,Bare,,ATTR,GENE,NO,Bare,YES,1026,1032,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,1081,1082,Noreskal_1400755389441,Noreskal_1400755397406
Noreskal_1401817905788,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,582,590,N,Bare,,Other,SPEC,YES,Bare,NO,1276,1284,Noreskal_1400755330047,Noreskal_1400755432097
Noreskal_1401817993741,ANAPHORE,,NO,N,Bare,,SUJ,GENE,NO,Bare,NO,1511,1520,PR,Bare,NO,Other,SPEC,YES,SG,NO,1557,1558,Noreskal_1400755450727,Noreskal_1400755460807
Noreskal_1401818010549,DIRECTE,,UNK,PR,Bare,NO,Other,SPEC,YES,SG,NO,1557,1558,PR,Bare,NO,Other,SPEC,YES,SG,NO,1572,1573,Noreskal_1400755460807,Noreskal_1400755466339
Noreskal_1401818031592,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,1589,1593,N,Bare,,TOPIC,SPEC,NO,Bare,NO,1651,1664,Noreskal_1400755475423,Noreskal_1400755483923
Noreskal_1401818039874,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,1276,1284,N,Bare,,Other,SPEC,NO,Bare,NO,1656,1664,Noreskal_1400755432097,Noreskal_1401811531971
Noreskal_1401818081204,ANAPHORE,,YES,N,Bare,,TOPIC,SPEC,NO,Bare,NO,1651,1664,PR,Bare,NO,OBJ,SPEC,NO,SG,NO,1699,1701,Noreskal_1400755483923,Noreskal_1400755486950
Noreskal_1401818127135,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,1656,1664,N,Bare,,Other,SPEC,NO,Bare,NO,1856,1864,Noreskal_1401811531971,Noreskal_1400755524827
Noreskal_1401818140984,DIRECTE,,YES,N,Bare,,Other,GENE,NO,Bare,YES,1934,1941,N,Bare,,OBJ,GENE,NO,Bare,NO,1979,1986,Noreskal_1400755532171,Noreskal_1400755546569
Noreskal_1401818170695,DIRECTE,,YES,N,INDEF,,OBJ,SPEC,NO,SG,YES,2004,2013,N,INDEF,,OBJ,SPEC,NO,SG,NO,2184,2193,Noreskal_1400755553975,Noreskal_1400755584177
Noreskal_1401818186847,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,1979,1986,N,Bare,,OBJ,GENE,NO,Bare,NO,2293,2300,Noreskal_1400755546569,Noreskal_1400755608351
Noreskal_1401818196555,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,1856,1864,N,Bare,,Other,SPEC,NO,Bare,NO,2328,2336,Noreskal_1400755524827,Noreskal_1400755617907
Noreskal_1401818212623,ANAPHORE,,YES,N,Bare,,OBJ,GENE,NO,Bare,NO,2293,2300,PR,Bare,NO,OBJ,SPEC,NO,SG,NO,2344,2347,Noreskal_1400755608351,Noreskal_1400755619888
Noreskal_1401818298623,INDIRECTE,UNK,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,YES,2787,2794,PR,INDEF,NO,OBJ,SPEC,YES,SG,NO,2815,2817,Noreskal_1401805712666,Noreskal_1401805737246
Noreskal_1401818403353,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,YES,3479,3484,N,INDEF,,OBJ,GENE,NO,SG,NO,3799,3807,Noreskal_1401806387680,Noreskal_1401806815807
Noreskal_1401818414501,ANAPHORE,,YES,N,INDEF,,OBJ,GENE,NO,SG,NO,3799,3807,PR,Bare,NO,OBJ,SPEC,NO,SG,NO,3830,3831,Noreskal_1401806815807,Noreskal_1401806849184
Noreskal_1401818461544,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,2328,2336,N,Bare,,Other,SPEC,NO,Bare,YES,3461,3469,Noreskal_1400755617907,Noreskal_1401806385349
Noreskal_1401818482328,ANAPHORE,,YES,N,Bare,,OBJ,GENE,NO,SG,YES,4433,4448,PR,Bare,NO,OBJ,SPEC,YES,SG,NO,4564,4565,Noreskal_1401807272981,Noreskal_1401807287929
Noreskal_1401818495979,INDIRECTE,UNK,YES,PR,Bare,NO,OBJ,SPEC,YES,SG,NO,4564,4565,N,Bare,,ATTR,GENE,NO,Bare,NO,4570,4575,Noreskal_1401807287929,Noreskal_1401807295240
Noreskal_1401818512493,DIRECTE,,YES,N,Bare,,Other,SPEC,NO,Bare,NO,4207,4215,N,Bare,,Other,SPEC,YES,Bare,NO,4674,4682,Noreskal_1401806911642,Noreskal_1401807314867
Noreskal_1401818519176,DIRECTE,,YES,N,Bare,,Other,SPEC,YES,Bare,NO,4674,4682,N,Bare,,SUJ,SPEC,NO,Bare,NO,4704,4712,Noreskal_1401807314867,Noreskal_1401807318166
Noreskal_1401818529951,DIRECTE,,YES,N,INDEF,,OBJ,GENE,NO,SG,YES,4798,4808,N,Bare,,SUJ,GENE,NO,Bare,NO,4821,4828,Noreskal_1401807331317,Noreskal_1401807341067
Noreskal_1401818557544,DIRECTE,,YES,N,Bare,,OBJ,SPEC,NO,Bare,YES,5036,5043,N,Bare,,Other,SPEC,NO,Bare,NO,5097,5104,Noreskal_1401807760866,Noreskal_1401808153045
